Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
01631 08046794 sub_8046794 0804f7b8  sub_804F7B8 1.000 1         1         Same cleaned up assembly or pseudo-code
01632 080467d0 sub_80467D0 0804f7f4  sub_804F7F4 1.000 1         1         Same cleaned up assembly or pseudo-code
01633 08046810 sub_8046810 0804f88c  sub_804F88C 1.000 3         3         Same cleaned up assembly or pseudo-code
01634 08046848 sub_8046848 0804f8c4  sub_804F8C4 1.000 1         1         Same cleaned up assembly or pseudo-code
01635 0804685c sub_804685C 0804f8d8  sub_804F8D8 1.000 1         1         Same cleaned up assembly or pseudo-code
01636 08046880 sub_8046880 0804f8fc  sub_804F8FC 1.000 3         3         Same cleaned up assembly or pseudo-code
01637 080468d8 sub_80468D8 0804f954  sub_804F954 1.000 3         3         Same cleaned up assembly or pseudo-code
01638 08046948 sub_8046948 0804f9c4  sub_804F9C4 1.000 1         1         Same cleaned up assembly or pseudo-code
01639 0804695c sub_804695C 0804f9d8  sub_804F9D8 1.000 3         3         Same cleaned up assembly or pseudo-code
01640 08046994 sub_8046994 0804fa10  sub_804FA10 1.000 3         3         Same cleaned up assembly or pseudo-code
01641 08046b48 sub_8046B48 0804fc48  sub_804FC48 1.000 1         1         Same cleaned up assembly or pseudo-code
01642 08046c14 sub_8046C14 0804fd74  sub_804FD74 1.000 1         1         Same cleaned up assembly or pseudo-code
01643 08046e9c sub_8046E9C 0804ff70  sub_804FF70 1.000 3         3         Same cleaned up assembly or pseudo-code
01644 08046ed8 sub_8046ED8 0804ffac  sub_804FFAC 1.000 1         1         Same cleaned up assembly or pseudo-code
01645 08046ef8 sub_8046EF8 0804ffcc  sub_804FFCC 1.000 1         1         Same cleaned up assembly or pseudo-code
01646 08046f18 sub_8046F18 0804ffec  sub_804FFEC 1.000 3         3         Same cleaned up assembly or pseudo-code
01647 08047058 sub_8047058 080500dc  sub_80500DC 1.000 28        28        Same cleaned up assembly or pseudo-code
01648 0804722c sub_804722C 08050274  sub_8050274 1.000 3         3         Same cleaned up assembly or pseudo-code
01649 08047268 sub_8047268 080502b0  sub_80502B0 1.000 9         9         Same cleaned up assembly or pseudo-code
01650 080472d0 sub_80472D0 08050318  sub_8050318 1.000 5         5         Same cleaned up assembly or pseudo-code
01651 08047300 sub_8047300 08050348  sub_8050348 1.000 6         6         Same cleaned up assembly or pseudo-code
01652 08047370 sub_8047370 080503b8  sub_80503B8 1.000 3         3         Same cleaned up assembly or pseudo-code
01653 0804738c sub_804738C 080503d4  sub_80503D4 1.000 3         3         Same cleaned up assembly or pseudo-code
01654 080473f0 sub_80473F0 08050438  sub_8050438 1.000 3         3         Same cleaned up assembly or pseudo-code
01655 08047430 sub_8047430 08050478  sub_8050478 1.000 3         3         Same cleaned up assembly or pseudo-code
01656 080474b0 sub_80474B0 0800a604  sub_800A604 1.000 1         1         Same cleaned up assembly or pseudo-code
01657 080474bc sub_80474BC 080507d8  sub_80507D8 1.000 1         1         Same cleaned up assembly or pseudo-code
01658 080474c8 sub_80474C8 08041e58  sub_8041E58 1.000 1         1         Same cleaned up assembly or pseudo-code
01659 080474d8 sub_80474D8 080507f4  sub_80507F4 1.000 1         1         Same cleaned up assembly or pseudo-code
01660 08047620 sub_8047620 0805093c  sub_805093C 1.000 24        24        Same cleaned up assembly or pseudo-code
01661 080477ac sub_80477AC 08050ac8  sub_8050AC8 1.000 14        14        Same cleaned up assembly or pseudo-code
01662 080478a0 sub_80478A0 08050bbc  sub_8050BBC 1.000 9         9         Same cleaned up assembly or pseudo-code
01663 080478dc sub_80478DC 08050bf8  sub_8050BF8 1.000 8         8         Same cleaned up assembly or pseudo-code
01664 08047938 sub_8047938 08050c54  sub_8050C54 1.000 6         6         Same cleaned up assembly or pseudo-code
01665 0804799c sub_804799C 08050cb8  sub_8050CB8 1.000 7         7         Same cleaned up assembly or pseudo-code
01666 08047a1c sub_8047A1C 08050d38  sub_8050D38 1.000 4         4         Same cleaned up assembly or pseudo-code
01667 08047a88 sub_8047A88 08050da4  sub_8050DA4 1.000 1         1         Same cleaned up assembly or pseudo-code
01668 08047ab0 sub_8047AB0 08050dcc  sub_8050DCC 1.000 1         1         Same cleaned up assembly or pseudo-code
01669 08047acc sub_8047ACC 08050de8  sub_8050DE8 1.000 1         1         Same cleaned up assembly or pseudo-code
01670 08047af4 sub_8047AF4 08050e10  sub_8050E10 1.000 1         1         Same cleaned up assembly or pseudo-code
01671 08047c1c sub_8047C1C 080507cc  sub_80507CC 1.000 1         1         Same cleaned up assembly or pseudo-code
01672 08047c48 sub_8047C48 08050f74  sub_8050F74 1.000 1         1         Same cleaned up assembly or pseudo-code
01673 08047dac sub_8047DAC 080313d4  sub_80313D4 1.000 1         1         Same cleaned up assembly or pseudo-code
01674 08047dc0 sub_8047DC0 0805129c  sub_805129C 1.000 1         1         Same cleaned up assembly or pseudo-code
01675 08047ed4 sub_8047ED4 080513b0  sub_80513B0 1.000 5         5         Same cleaned up assembly or pseudo-code
01676 08047fdc sub_8047FDC 080514b8  sub_80514B8 1.000 11        11        Same cleaned up assembly or pseudo-code
01677 0804807c sub_804807C 08051558  sub_8051558 1.000 6         6         Same cleaned up assembly or pseudo-code
01678 080480c4 sub_80480C4 080515a0  sub_80515A0 1.000 3         3         Same cleaned up assembly or pseudo-code
01679 08048100 sub_8048100 080515dc  sub_80515DC 1.000 4         4         Same cleaned up assembly or pseudo-code
01680 08048154 sub_8048154 08051630  sub_8051630 1.000 3         3         Same cleaned up assembly or pseudo-code
01681 080481b4 sub_80481B4 08051690  sub_8051690 1.000 1         1         Same cleaned up assembly or pseudo-code
01682 080481cc sub_80481CC 080516a8  sub_80516A8 1.000 6         6         Same cleaned up assembly or pseudo-code
01683 08048244 sub_8048244 08051720  sub_8051720 1.000 5         5         Same cleaned up assembly or pseudo-code
01684 08048298 sub_8048298 08051774  sub_8051774 1.000 6         6         Same cleaned up assembly or pseudo-code
01685 080482f4 sub_80482F4 080517d0  sub_80517D0 1.000 1         1         Same cleaned up assembly or pseudo-code
01686 08048354 sub_8048354 08051830  sub_8051830 1.000 3         3         Same cleaned up assembly or pseudo-code
01687 080483e0 sub_80483E0 080518bc  sub_80518BC 1.000 5         5         Same cleaned up assembly or pseudo-code
01688 08048470 sub_8048470 0805194c  sub_805194C 1.000 5         5         Same cleaned up assembly or pseudo-code
01689 0804855c sub_804855C 08051a38  sub_8051A38 1.000 1         1         Same cleaned up assembly or pseudo-code
01690 0804894c sub_804894C 08051e28  sub_8051E28 1.000 8         8         Same cleaned up assembly or pseudo-code
01691 08048bf0 sub_8048BF0 080520c4  sub_80520C4 1.000 16        16        Same cleaned up assembly or pseudo-code
01692 08048d98 sub_8048D98 080351c8  sub_80351C8 1.000 1         1         Same cleaned up assembly or pseudo-code
01693 08048da4 sub_8048DA4 08052278  sub_8052278 1.000 3         3         Same cleaned up assembly or pseudo-code
01694 08048e08 sub_8048E08 080522dc  sub_80522DC 1.000 7         7         Same cleaned up assembly or pseudo-code
01695 08048e88 sub_8048E88 0805235c  sub_805235C 1.000 4         4         Same cleaned up assembly or pseudo-code
01696 08048eec sub_8048EEC 080523c0  sub_80523C0 1.000 4         4         Same cleaned up assembly or pseudo-code
01697 08048f0c sub_8048F0C 080523e0  sub_80523E0 1.000 9         9         Same cleaned up assembly or pseudo-code
01698 08048f88 sub_8048F88 0805245c  sub_805245C 1.000 4         4         Same cleaned up assembly or pseudo-code
01699 08048fe4 sub_8048FE4 080524b8  sub_80524B8 1.000 7         7         Same cleaned up assembly or pseudo-code
01700 0804a528 sub_804A528 08053aa8  sub_8053AA8 1.000 1         1         Same cleaned up assembly or pseudo-code
01701 0804af70 sub_804AF70 08054734  sub_8054734 1.000 1         1         Same cleaned up assembly or pseudo-code
01702 0804af88 sub_804AF88 0805474c  sub_805474C 1.000 1         1         Same cleaned up assembly or pseudo-code
01703 0804afa0 sub_804AFA0 08054764  sub_8054764 1.000 1         1         Same cleaned up assembly or pseudo-code
01704 0804b294 sub_804B294 08054a30  sub_8054A30 1.000 9         9         Same cleaned up assembly or pseudo-code
01705 0804b37c sub_804B37C 08054b18  sub_8054B18 1.000 5         5         Same cleaned up assembly or pseudo-code
01706 0804b5e0 sub_804B5E0 08054d7c  sub_8054D7C 1.000 10        10        Same cleaned up assembly or pseudo-code
01707 0804b828 sub_804B828 08054fac  sub_8054FAC 1.000 1         1         Same cleaned up assembly or pseudo-code
01708 0804b848 sub_804B848 08054fcc  sub_8054FCC 1.000 1         1         Same cleaned up assembly or pseudo-code
01709 0804b868 sub_804B868 08054fec  sub_8054FEC 1.000 1         1         Same cleaned up assembly or pseudo-code
01710 0804b88c sub_804B88C 08055010  sub_8055010 1.000 1         1         Same cleaned up assembly or pseudo-code
01711 0804be98 sub_804BE98 08055670  sub_8055670 1.000 1         1         Same cleaned up assembly or pseudo-code
01712 0804beb8 sub_804BEB8 08055690  sub_8055690 1.000 1         1         Same cleaned up assembly or pseudo-code
01713 0804becc sub_804BECC 08040d40  sub_8040D40 1.000 1         1         Same cleaned up assembly or pseudo-code
01714 0804c2ec sub_804C2EC 08055ac4  sub_8055AC4 1.000 6         6         Same cleaned up assembly or pseudo-code
01715 0804c330 sub_804C330 08055b08  sub_8055B08 1.000 13        13        Same cleaned up assembly or pseudo-code
01716 0804c50c sub_804C50C 08055ce4  sub_8055CE4 1.000 1         1         Same cleaned up assembly or pseudo-code
01717 0804c554 sub_804C554 08055d2c  sub_8055D2C 1.000 3         3         Same cleaned up assembly or pseudo-code
01718 0804c56c sub_804C56C 08055d44  sub_8055D44 1.000 3         3         Same cleaned up assembly or pseudo-code
01719 0804c580 sub_804C580 08055d58  sub_8055D58 1.000 1         1         Same cleaned up assembly or pseudo-code
01720 0804c5a4 sub_804C5A4 08055d7c  sub_8055D7C 1.000 1         1         Same cleaned up assembly or pseudo-code
01721 0804c5bc sub_804C5BC 08051288  sub_8051288 1.000 1         1         Same cleaned up assembly or pseudo-code
01722 0804c5d0 sub_804C5D0 08055da8  sub_8055DA8 1.000 1         1         Same cleaned up assembly or pseudo-code
01723 0804c658 sub_804C658 08055e30  sub_8055E30 1.000 1         1         Same cleaned up assembly or pseudo-code
01724 0804c6cc sub_804C6CC 08055ea4  sub_8055EA4 1.000 3         3         Same cleaned up assembly or pseudo-code
01725 0804c730 sub_804C730 08055f08  sub_8055F08 1.000 1         1         Same cleaned up assembly or pseudo-code
01726 0804c744 sub_804C744 08055f1c  sub_8055F1C 1.000 1         1         Same cleaned up assembly or pseudo-code
01727 0804c75c sub_804C75C 08055f34  sub_8055F34 1.000 1         1         Same cleaned up assembly or pseudo-code
01728 0804c788 sub_804C788 08055f60  sub_8055F60 1.000 3         3         Same cleaned up assembly or pseudo-code
01729 0804c7ec sub_804C7EC 08055fc4  sub_8055FC4 1.000 1         1         Same cleaned up assembly or pseudo-code
01730 0804c818 sub_804C818 08055ff0  sub_8055FF0 1.000 1         1         Same cleaned up assembly or pseudo-code
01731 0804c84c sub_804C84C 08056024  sub_8056024 1.000 1         1         Same cleaned up assembly or pseudo-code
01732 0804c860 sub_804C860 08056038  sub_8056038 1.000 3         3         Same cleaned up assembly or pseudo-code
01733 0804c8d4 sub_804C8D4 080560a4  sub_80560A4 1.000 1         1         Same cleaned up assembly or pseudo-code
01734 0804c928 sub_804C928 080560f8  sub_80560F8 1.000 7         7         Same cleaned up assembly or pseudo-code
01735 0804c9bc sub_804C9BC 080561f8  sub_80561F8 1.000 1         1         Same cleaned up assembly or pseudo-code
01736 0804c9fc sub_804C9FC 08056238  sub_8056238 1.000 7         7         Same cleaned up assembly or pseudo-code
01737 0804ca48 sub_804CA48 08056284  sub_8056284 1.000 9         9         Same cleaned up assembly or pseudo-code
01738 0804cad8 sub_804CAD8 08056314  sub_8056314 1.000 14        14        Same cleaned up assembly or pseudo-code
01739 0804cc68 sub_804CC68 080565fc  sub_80565FC 1.000 1         1         Same cleaned up assembly or pseudo-code
01740 0804cc78 sub_804CC78 080448ac  sub_80448AC 1.000 1         1         Same cleaned up assembly or pseudo-code
01741 0804cd88 sub_804CD88 080566f0  sub_80566F0 1.000 1         1         Same cleaned up assembly or pseudo-code
01742 0804cdd0 sub_804CDD0 08056738  sub_8056738 1.000 14        14        Same cleaned up assembly or pseudo-code
01743 0804ced4 sub_804CED4 0805683c  sub_805683C 1.000 1         1         Same cleaned up assembly or pseudo-code
01744 0804cf34 sub_804CF34 0805689c  sub_805689C 1.000 21        21        Same cleaned up assembly or pseudo-code
01745 0804d25c sub_804D25C 08056bc8  sub_8056BC8 1.000 1         1         Same cleaned up assembly or pseudo-code
01746 0804d280 sub_804D280 08056bec  sub_8056BEC 1.000 7         7         Same cleaned up assembly or pseudo-code
01747 0804d2d4 sub_804D2D4 08056c40  sub_8056C40 1.000 1         1         Same cleaned up assembly or pseudo-code
01748 0804d30c sub_804D30C 08056c78  sub_8056C78 1.000 13        13        Same cleaned up assembly or pseudo-code
01749 0804d3a8 sub_804D3A8 08056d14  sub_8056D14 1.000 7         7         Same cleaned up assembly or pseudo-code
01750 0804d44c sub_804D44C 08056db8  sub_8056DB8 1.000 5         5         Same cleaned up assembly or pseudo-code
01751 0804d4a4 sub_804D4A4 08056e10  sub_8056E10 1.000 1         1         Same cleaned up assembly or pseudo-code
01752 0804d4cc sub_804D4CC 08056e38  sub_8056E38 1.000 4         4         Same cleaned up assembly or pseudo-code
01753 0804d550 sub_804D550 08056ebc  sub_8056EBC 1.000 3         3         Same cleaned up assembly or pseudo-code
01754 0804d590 sub_804D590 08056efc  sub_8056EFC 1.000 1         1         Same cleaned up assembly or pseudo-code
01755 0804d5e4 sub_804D5E4 08056f50  sub_8056F50 1.000 4         4         Same cleaned up assembly or pseudo-code
01756 0804d62c sub_804D62C 08056f98  sub_8056F98 1.000 1         1         Same cleaned up assembly or pseudo-code
01757 0804d728 sub_804D728 08057088  sub_8057088 1.000 1         1         Same cleaned up assembly or pseudo-code
01758 0804d790 sub_804D790 080570f0  sub_80570F0 1.000 3         3         Same cleaned up assembly or pseudo-code
01759 0804d7c0 sub_804D7C0 08057120  sub_8057120 1.000 1         1         Same cleaned up assembly or pseudo-code
01760 0804d81c sub_804D81C 0805717c  sub_805717C 1.000 1         1         Same cleaned up assembly or pseudo-code
01761 0804d878 sub_804D878 080571d8  sub_80571D8 1.000 1         1         Same cleaned up assembly or pseudo-code
01762 0804d8d4 sub_804D8D4 08057234  sub_8057234 1.000 1         1         Same cleaned up assembly or pseudo-code
01763 0804d930 sub_804D930 08057290  sub_8057290 1.000 1         1         Same cleaned up assembly or pseudo-code
01764 0804d98c sub_804D98C 080572ec  sub_80572EC 1.000 1         1         Same cleaned up assembly or pseudo-code
01765 0804d9e8 sub_804D9E8 08057348  sub_8057348 1.000 1         1         Same cleaned up assembly or pseudo-code
01766 0804da44 sub_804DA44 080573a4  sub_80573A4 1.000 1         1         Same cleaned up assembly or pseudo-code
01767 0804daa0 sub_804DAA0 08057400  sub_8057400 1.000 1         1         Same cleaned up assembly or pseudo-code
01768 0804dbac sub_804DBAC 080575bc  sub_80575BC 1.000 7         7         Same cleaned up assembly or pseudo-code
01769 0804dc24 sub_804DC24 08057634  sub_8057634 1.000 3         3         Same cleaned up assembly or pseudo-code
01770 0804dc54 sub_804DC54 08057664  sub_8057664 1.000 1         1         Same cleaned up assembly or pseudo-code
01771 0804ddc8 sub_804DDC8 080583a0  sub_80583A0 1.000 1         1         Same cleaned up assembly or pseudo-code
