Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
04257 080602c8 sub_80602C8 080613c8  sub_80613C8 1.000 20        20        Same cleaned up assembly or pseudo-code
04258 080604b0 sub_80604B0 080615b0  sub_80615B0 1.000 1         1         Same cleaned up assembly or pseudo-code
04259 0806056c sub_806056C 0806166c  sub_806166C 1.000 7         7         Same cleaned up assembly or pseudo-code
04260 080605e8 sub_80605E8 080616e8  sub_80616E8 1.000 4         4         Same cleaned up assembly or pseudo-code
04261 08060664 sub_8060664 08061764  sub_8061764 1.000 1         1         Same cleaned up assembly or pseudo-code
04262 0806067c sub_806067C 0806177c  sub_806177C 1.000 5         5         Same cleaned up assembly or pseudo-code
04263 080606d8 sub_80606D8 080617d8  sub_80617D8 1.000 5         5         Same cleaned up assembly or pseudo-code
04264 08060734 sub_8060734 08061834  sub_8061834 1.000 5         5         Same cleaned up assembly or pseudo-code
04265 08060790 sub_8060790 08061890  sub_8061890 1.000 1         1         Same cleaned up assembly or pseudo-code
04266 080607d8 sub_80607D8 080618d8  sub_80618D8 1.000 4         4         Same cleaned up assembly or pseudo-code
04267 08060838 sub_8060838 08061938  sub_8061938 1.000 1         1         Same cleaned up assembly or pseudo-code
04268 0806088c sub_806088C 0806198c  sub_806198C 1.000 1         1         Same cleaned up assembly or pseudo-code
04269 080608a4 sub_80608A4 08060f84  sub_8060F84 1.000 1         1         Same cleaned up assembly or pseudo-code
04270 08060a9c sub_8060A9C 08061b9c  sub_8061B9C 1.000 1         1         Same cleaned up assembly or pseudo-code
04271 08060b2c sub_8060B2C 08061c2c  sub_8061C2C 1.000 1         1         Same cleaned up assembly or pseudo-code
04272 08060b48 sub_8060B48 08061c48  sub_8061C48 1.000 3         3         Same cleaned up assembly or pseudo-code
04273 08060b7c sub_8060B7C 08061c7c  sub_8061C7C 1.000 1         1         Same cleaned up assembly or pseudo-code
04274 08060bd4 sub_8060BD4 08061cd4  sub_8061CD4 1.000 5         5         Same cleaned up assembly or pseudo-code
04275 08060c18 sub_8060C18 08061d18  sub_8061D18 1.000 1         1         Same cleaned up assembly or pseudo-code
04276 08060c78 sub_8060C78 08061d78  sub_8061D78 1.000 3         3         Same cleaned up assembly or pseudo-code
04277 08060dc4 sub_8060DC4 08061ec4  sub_8061EC4 1.000 11        11        Same cleaned up assembly or pseudo-code
04278 08060e90 sub_8060E90 08061f90  sub_8061F90 1.000 1         1         Same cleaned up assembly or pseudo-code
04279 08060f24 sub_8060F24 08062024  sub_8062024 1.000 7         7         Same cleaned up assembly or pseudo-code
04280 08060fa4 sub_8060FA4 080620a4  sub_80620A4 1.000 3         3         Same cleaned up assembly or pseudo-code
04281 08061024 sub_8061024 08062124  sub_8062124 1.000 1         1         Same cleaned up assembly or pseudo-code
04282 08061158 sub_8061158 08062258  sub_8062258 1.000 1         1         Same cleaned up assembly or pseudo-code
04283 080612bc sub_80612BC 080623bc  sub_80623BC 1.000 1         1         Same cleaned up assembly or pseudo-code
04284 08061420 sub_8061420 08062520  sub_8062520 1.000 1         1         Same cleaned up assembly or pseudo-code
04285 08061650 sub_8061650 08062750  sub_8062750 1.000 9         9         Same cleaned up assembly or pseudo-code
04286 08061704 sub_8061704 08062804  sub_8062804 1.000 7         7         Same cleaned up assembly or pseudo-code
04287 08061774 sub_8061774 08062874  sub_8062874 1.000 11        11        Same cleaned up assembly or pseudo-code
04288 080617e4 sub_80617E4 080628e4  sub_80628E4 1.000 11        11        Same cleaned up assembly or pseudo-code
04289 08061854 sub_8061854 08062954  sub_8062954 1.000 5         5         Same cleaned up assembly or pseudo-code
04290 0806189c sub_806189C 0806299c  sub_806299C 1.000 1         1         Same cleaned up assembly or pseudo-code
04291 080618d8 sub_80618D8 080629d8  sub_80629D8 1.000 3         3         Same cleaned up assembly or pseudo-code
04292 080618f4 sub_80618F4 080629f4  sub_80629F4 1.000 7         7         Same cleaned up assembly or pseudo-code
04293 0806196c sub_806196C 08062a6c  sub_8062A6C 1.000 1         1         Same cleaned up assembly or pseudo-code
04294 080619cc sub_80619CC 08062acc  sub_8062ACC 1.000 1         1         Same cleaned up assembly or pseudo-code
04295 08061a30 sub_8061A30 08062b30  sub_8062B30 1.000 3         3         Same cleaned up assembly or pseudo-code
04296 08061a64 sub_8061A64 08062b64  sub_8062B64 1.000 3         3         Same cleaned up assembly or pseudo-code
04297 08061a98 sub_8061A98 08062b98  sub_8062B98 1.000 3         3         Same cleaned up assembly or pseudo-code
04298 08061acc sub_8061ACC 08062bcc  sub_8062BCC 1.000 4         4         Same cleaned up assembly or pseudo-code
04299 08061b14 sub_8061B14 08062c14  sub_8062C14 1.000 16        16        Same cleaned up assembly or pseudo-code
04300 08061c18 sub_8061C18 08062d18  sub_8062D18 1.000 1         1         Same cleaned up assembly or pseudo-code
04301 08061c48 sub_8061C48 08062d48  sub_8062D48 1.000 1         1         Same cleaned up assembly or pseudo-code
04302 08061c78 sub_8061C78 08062d78  sub_8062D78 1.000 9         9         Same cleaned up assembly or pseudo-code
04303 08061d78 sub_8061D78 08062e78  sub_8062E78 1.000 5         5         Same cleaned up assembly or pseudo-code
04304 08061df8 sub_8061DF8 08062ef8  sub_8062EF8 1.000 4         4         Same cleaned up assembly or pseudo-code
04305 08061e44 sub_8061E44 08062f44  sub_8062F44 1.000 5         5         Same cleaned up assembly or pseudo-code
04306 080620a4 sub_80620A4 080631a4  sub_80631A4 1.000 5         5         Same cleaned up assembly or pseudo-code
04307 080620ec sub_80620EC 0806138c  sub_806138C 1.000 1         1         Same cleaned up assembly or pseudo-code
04308 08062128 sub_8062128 08063228  sub_8063228 1.000 18        18        Same cleaned up assembly or pseudo-code
04309 080622f4 sub_80622F4 080633f4  sub_80633F4 1.000 5         5         Same cleaned up assembly or pseudo-code
04310 08062358 sub_8062358 08063458  sub_8063458 1.000 4         4         Same cleaned up assembly or pseudo-code
04311 080623e0 sub_80623E0 080631ec  sub_80631EC 1.000 1         1         Same cleaned up assembly or pseudo-code
04312 0806241c sub_806241C 0806351c  sub_806351C 1.000 13        13        Same cleaned up assembly or pseudo-code
04313 080625b0 sub_80625B0 080636b0  sub_80636B0 1.000 5         5         Same cleaned up assembly or pseudo-code
04314 08062608 sub_8062608 08063708  sub_8063708 1.000 1         1         Same cleaned up assembly or pseudo-code
04315 08062660 sub_8062660 08063760  sub_8063760 1.000 1         1         Same cleaned up assembly or pseudo-code
04316 08062678 sub_8062678 080634e0  sub_80634E0 1.000 1         1         Same cleaned up assembly or pseudo-code
04317 08062840 sub_8062840 08063940  sub_8063940 1.000 5         5         Same cleaned up assembly or pseudo-code
04318 08062898 sub_8062898 08063998  sub_8063998 1.000 1         1         Same cleaned up assembly or pseudo-code
04319 080628f0 sub_80628F0 080639f0  sub_80639F0 1.000 1         1         Same cleaned up assembly or pseudo-code
04320 08062944 sub_8062944 0805fa8c  sub_805FA8C 1.000 1         1         Same cleaned up assembly or pseudo-code
04321 08062968 sub_8062968 08063a68  sub_8063A68 1.000 1         1         Same cleaned up assembly or pseudo-code
04322 08062998 sub_8062998 08063778  sub_8063778 1.000 1         1         Same cleaned up assembly or pseudo-code
04323 080629d4 sub_80629D4 08063ad4  sub_8063AD4 1.000 13        13        Same cleaned up assembly or pseudo-code
04324 08062af4 sub_8062AF4 08063bf4  sub_8063BF4 1.000 1         1         Same cleaned up assembly or pseudo-code
04325 08062b48 sub_8062B48 08063c48  sub_8063C48 1.000 5         5         Same cleaned up assembly or pseudo-code
04326 08062bac sub_8062BAC 08063cac  sub_8063CAC 1.000 1         1         Same cleaned up assembly or pseudo-code
04327 08062c14 sub_8062C14 08063a98  sub_8063A98 1.000 1         1         Same cleaned up assembly or pseudo-code
04328 08062c50 sub_8062C50 08063d50  sub_8063D50 1.000 11        11        Same cleaned up assembly or pseudo-code
04329 08062d30 sub_8062D30 08063e30  sub_8063E30 1.000 1         1         Same cleaned up assembly or pseudo-code
04330 08062e44 sub_8062E44 08063f44  sub_8063F44 1.000 3         3         Same cleaned up assembly or pseudo-code
04331 08062eac sub_8062EAC 08063fac  sub_8063FAC 1.000 1         1         Same cleaned up assembly or pseudo-code
04332 08062ed8 sub_8062ED8 08063fd8  sub_8063FD8 1.000 3         3         Same cleaned up assembly or pseudo-code
04333 08062f4c sub_8062F4C 0806404c  sub_806404C 1.000 1         1         Same cleaned up assembly or pseudo-code
04334 08062fa4 sub_8062FA4 080640a4  sub_80640A4 1.000 1         1         Same cleaned up assembly or pseudo-code
04335 08062fbc sub_8062FBC 080640f8  sub_80640F8 1.000 1         1         Same cleaned up assembly or pseudo-code
04336 08062ff8 sub_8062FF8 08064134  sub_8064134 1.000 1         1         Same cleaned up assembly or pseudo-code
04337 08063034 sub_8063034 08064170  sub_8064170 1.000 1         1         Same cleaned up assembly or pseudo-code
04338 08063070 sub_8063070 080641ac  sub_80641AC 1.000 1         1         Same cleaned up assembly or pseudo-code
04339 080630e8 sub_80630E8 080641e8  sub_80641E8 1.000 1         1         Same cleaned up assembly or pseudo-code
04340 08063124 sub_8063124 08064224  sub_8064224 1.000 1         1         Same cleaned up assembly or pseudo-code
04341 08063160 sub_8063160 08064260  sub_8064260 1.000 1         1         Same cleaned up assembly or pseudo-code
04342 0806319c sub_806319C 0806429c  sub_806429C 1.000 1         1         Same cleaned up assembly or pseudo-code
04343 080631d8 sub_80631D8 080642d8  sub_80642D8 1.000 1         1         Same cleaned up assembly or pseudo-code
04344 08063214 sub_8063214 08063d14  sub_8063D14 1.000 1         1         Same cleaned up assembly or pseudo-code
04345 08063250 sub_8063250 08064350  sub_8064350 1.000 14        14        Same cleaned up assembly or pseudo-code
04346 08063378 sub_8063378 08064478  sub_8064478 1.000 5         5         Same cleaned up assembly or pseudo-code
04347 080633d0 sub_80633D0 080644d0  sub_80644D0 1.000 1         1         Same cleaned up assembly or pseudo-code
04348 08063428 sub_8063428 08064528  sub_8064528 1.000 1         1         Same cleaned up assembly or pseudo-code
04349 08063468 sub_8063468 08064568  sub_8064568 1.000 1         1         Same cleaned up assembly or pseudo-code
04350 08063480 sub_8063480 08064314  sub_8064314 1.000 1         1         Same cleaned up assembly or pseudo-code
04351 080634bc sub_80634BC 080645bc  sub_80645BC 1.000 16        16        Same cleaned up assembly or pseudo-code
04352 08063590 sub_8063590 08064690  sub_8064690 1.000 1         1         Same cleaned up assembly or pseudo-code
04353 080635e8 sub_80635E8 080646e8  sub_80646E8 1.000 5         5         Same cleaned up assembly or pseudo-code
04354 0806364c sub_806364C 0806474c  sub_806474C 1.000 5         5         Same cleaned up assembly or pseudo-code
04355 080636d8 sub_80636D8 080647d8  sub_80647D8 1.000 9         9         Same cleaned up assembly or pseudo-code
04356 080637b0 sub_80637B0 080648b0  sub_80648B0 1.000 5         5         Same cleaned up assembly or pseudo-code
04357 080637f8 sub_80637F8 080648f8  sub_80648F8 1.000 1         1         Same cleaned up assembly or pseudo-code
04358 08063840 sub_8063840 08064940  sub_8064940 1.000 7         7         Same cleaned up assembly or pseudo-code
04359 080638f0 sub_80638F0 080649f0  sub_80649F0 1.000 1         1         Same cleaned up assembly or pseudo-code
04360 08063948 sub_8063948 08064a48  sub_8064A48 1.000 3         3         Same cleaned up assembly or pseudo-code
04361 08063974 sub_8063974 08064580  sub_8064580 1.000 1         1         Same cleaned up assembly or pseudo-code
04362 08063bc8 sub_8063BC8 08064cc8  sub_8064CC8 1.000 5         5         Same cleaned up assembly or pseudo-code
04363 08063c20 sub_8063C20 08064d20  sub_8064D20 1.000 1         1         Same cleaned up assembly or pseudo-code
04364 08063cfc sub_8063CFC 08064dfc  sub_8064DFC 1.000 1         1         Same cleaned up assembly or pseudo-code
04365 08063d1c sub_8063D1C 08064e1c  sub_8064E1C 1.000 3         3         Same cleaned up assembly or pseudo-code
04366 08063d64 sub_8063D64 08064e64  sub_8064E64 1.000 8         8         Same cleaned up assembly or pseudo-code
04367 08063e58 sub_8063E58 08064f58  sub_8064F58 1.000 1         1         Same cleaned up assembly or pseudo-code
04368 08063e74 sub_8063E74 08064f74  sub_8064F74 1.000 3         3         Same cleaned up assembly or pseudo-code
04369 08063ef8 sub_8063EF8 08064ff8  sub_8064FF8 1.000 5         5         Same cleaned up assembly or pseudo-code
04370 08063f3c sub_8063F3C 0806503c  sub_806503C 1.000 5         5         Same cleaned up assembly or pseudo-code
04371 08063fc0 sub_8063FC0 080650c0  sub_80650C0 1.000 5         5         Same cleaned up assembly or pseudo-code
04372 08064024 sub_8064024 08065124  sub_8065124 1.000 3         3         Same cleaned up assembly or pseudo-code
04373 08064060 sub_8064060 08065160  sub_8065160 1.000 1         1         Same cleaned up assembly or pseudo-code
04374 0806428c sub_806428C 08065398  sub_8065398 1.000 1         1         Same cleaned up assembly or pseudo-code
04375 080642bc sub_80642BC 080653c8  sub_80653C8 1.000 3         3         Same cleaned up assembly or pseudo-code
04376 08064308 sub_8064308 08064a74  sub_8064A74 1.000 1         1         Same cleaned up assembly or pseudo-code
04377 08064344 sub_8064344 08065450  sub_8065450 1.000 27        27        Same cleaned up assembly or pseudo-code
04378 080644e0 sub_80644E0 080655ec  sub_80655EC 1.000 1         1         Same cleaned up assembly or pseudo-code
04379 0806454c sub_806454C 08065658  sub_8065658 1.000 1         1         Same cleaned up assembly or pseudo-code
04380 08064568 sub_8064568 08065674  sub_8065674 1.000 9         9         Same cleaned up assembly or pseudo-code
04381 080645fc sub_80645FC 08065708  sub_8065708 1.000 3         3         Same cleaned up assembly or pseudo-code
04382 0806464c sub_806464C 08065758  sub_8065758 1.000 3         3         Same cleaned up assembly or pseudo-code
04383 0806466c sub_806466C 08065778  sub_8065778 1.000 1         1         Same cleaned up assembly or pseudo-code
04384 080646c0 sub_80646C0 080657cc  sub_80657CC 1.000 5         5         Same cleaned up assembly or pseudo-code
04385 080646fc sub_80646FC 08065808  sub_8065808 1.000 1         1         Same cleaned up assembly or pseudo-code
04386 080647d0 sub_80647D0 080658dc  sub_80658DC 1.000 1         1         Same cleaned up assembly or pseudo-code
04387 080647f0 sub_80647F0 080658fc  sub_80658FC 1.000 3         3         Same cleaned up assembly or pseudo-code
04388 08064838 sub_8064838 08065944  sub_8065944 1.000 7         7         Same cleaned up assembly or pseudo-code
04389 0806491c sub_806491C 08065a28  sub_8065A28 1.000 1         1         Same cleaned up assembly or pseudo-code
04390 08064938 sub_8064938 08065a44  sub_8065A44 1.000 3         3         Same cleaned up assembly or pseudo-code
04391 08064958 sub_8064958 08065a64  sub_8065A64 1.000 1         1         Same cleaned up assembly or pseudo-code
04392 0806499c sub_806499C 08065aa8  sub_8065AA8 1.000 5         5         Same cleaned up assembly or pseudo-code
04393 080649e4 sub_80649E4 08065af0  sub_8065AF0 1.000 7         7         Same cleaned up assembly or pseudo-code
04394 08064ac8 sub_8064AC8 08065bd4  sub_8065BD4 1.000 1         1         Same cleaned up assembly or pseudo-code
04395 08064ae4 sub_8064AE4 08065bf0  sub_8065BF0 1.000 3         3         Same cleaned up assembly or pseudo-code
04396 08064b04 sub_8064B04 08065c10  sub_8065C10 1.000 1         1         Same cleaned up assembly or pseudo-code
04397 08064b48 sub_8064B48 08065c54  sub_8065C54 1.000 5         5         Same cleaned up assembly or pseudo-code
04398 08064b90 sub_8064B90 08065c9c  sub_8065C9C 1.000 1         1         Same cleaned up assembly or pseudo-code
04399 08064bfc sub_8064BFC 08065d08  sub_8065D08 1.000 3         3         Same cleaned up assembly or pseudo-code
04400 08064c28 sub_8064C28 08065d34  sub_8065D34 1.000 1         1         Same cleaned up assembly or pseudo-code
04401 08064c80 sub_8064C80 08065d8c  sub_8065D8C 1.000 5         5         Same cleaned up assembly or pseudo-code
