Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                                                    
----  -------  ----        --------- ------      ----- --------- --------- -----------                                                    
00937 08012ad0 sub_8012AD0 080095e0  sub_80095E0 1.000 6         6         Same cleaned up assembly or pseudo-code                        
00938 08012af0 sub_8012AF0 08009608  sub_8009608 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00939 08012b38 sub_8012B38 08009650  sub_8009650 1.000 5         5         Same cleaned up assembly or pseudo-code                        
00940 08012b64 sub_8012B64 0800967c  sub_800967C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00941 08012b8c sub_8012B8C 08004f3c  sub_8004F3C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00942 08012b98 sub_8012B98 0801419c  sub_801419C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00943 08012c64 sub_8012C64 080098d4  sub_80098D4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00944 08012ca4 sub_8012CA4 08009914  sub_8009914 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00945 08012d4c sub_8012D4C 080099bc  sub_80099BC 1.000 3         3         Same cleaned up assembly or pseudo-code                        
00946 08012d60 sub_8012D60 080099d4  sub_80099D4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00947 08012db4 sub_8012DB4 08009a28  sub_8009A28 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00948 08012e40 sub_8012E40 08009ab4  sub_8009AB4 1.000 6         6         Same cleaned up assembly or pseudo-code                        
00949 08012f2c sub_8012F2C 08009b7c  sub_8009B7C 1.000 3         3         Same cleaned up assembly or pseudo-code                        
00950 08012f44 sub_8012F44 08009b94  sub_8009B94 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00951 08012fcc sub_8012FCC 08009c20  sub_8009C20 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00952 08013198 sub_8013198 08009e3c  sub_8009E3C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00953 080131a8 sub_80131A8 08009e4c  sub_8009E4C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00954 080131b8 sub_80131B8 08009e68  sub_8009E68 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00955 08013228 sub_8013228 08009ed8  sub_8009ED8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00956 080132c8 sub_80132C8 08009f58  sub_8009F58 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00957 08013318 sub_8013318 08009fa8  sub_8009FA8 1.000 4         4         Same cleaned up assembly or pseudo-code                        
00958 08013354 sub_8013354 08009fe4  sub_8009FE4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00959 08013374 sub_8013374 0800a004  sub_800A004 1.000 23        23        Same cleaned up assembly or pseudo-code                        
00960 08013508 sub_8013508 08012e84  sub_8012E84 1.000 16        16        Same cleaned up assembly or pseudo-code                        
00961 08013614 sub_8013614 08012f94  sub_8012F94 1.000 6         6         Same cleaned up assembly or pseudo-code                        
00962 08013658 sub_8013658 08012fd8  sub_8012FD8 1.000 3         3         Same cleaned up assembly or pseudo-code                        
00963 0801372c sub_801372C 080130ac  sub_80130AC 1.000 4         4         Same cleaned up assembly or pseudo-code                        
00964 08013758 sub_8013758 080130d8  sub_80130D8 1.000 6         6         Same cleaned up assembly or pseudo-code                        
00965 080138e8 sub_80138E8 080132a8  sub_80132A8 1.000 18        18        Same cleaned up assembly or pseudo-code                        
00966 08013a98 sub_8013A98 08013458  sub_8013458 1.000 12        12        Same cleaned up assembly or pseudo-code                        
00967 08013b24 sub_8013B24 080134e4  sub_80134E4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00968 08013c48 sub_8013C48 08013608  sub_8013608 1.000 37        37        Same cleaned up assembly or pseudo-code                        
00969 08013e8c sub_8013E8C 0801384c  sub_801384C 1.000 9         9         Same cleaned up assembly or pseudo-code                        
00970 08013ef8 sub_8013EF8 080138b8  sub_80138B8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00971 08013f68 sub_8013F68 08013928  sub_8013928 1.000 9         9         Same cleaned up assembly or pseudo-code                        
00972 08013fd0 sub_8013FD0 08048764  sub_8048764 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00973 08014020 sub_8014020 080139e0  sub_80139E0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00974 08014080 sub_8014080 08014494  sub_8014494 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00975 08014094 sub_8014094 08013a54  sub_8013A54 1.000 7         7         Same cleaned up assembly or pseudo-code                        
00976 0801417c sub_801417C 08013b3c  sub_8013B3C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00977 0801419c sub_801419C 08013b5c  sub_8013B5C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00978 080143d8 sub_80143D8 08013d40  sub_8013D40 1.000 7         7         Same cleaned up assembly or pseudo-code                        
00979 08014420 sub_8014420 08013d88  sub_8013D88 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00980 0801443c sub_801443C 08013da4  sub_8013DA4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00981 08014458 sub_8014458 08013dc0  sub_8013DC0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00982 08014470 sub_8014470 08013dd8  sub_8013DD8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00983 08014488 sub_8014488 08013df0  sub_8013DF0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00984 080144a0 sub_80144A0 08013e08  sub_8013E08 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00985 080144b8 sub_80144B8 08013e20  sub_8013E20 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00986 080144c4 sub_80144C4 08013e2c  sub_8013E2C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00987 080144d0 sub_80144D0 08013e38  sub_8013E38 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00988 080144dc sub_80144DC 08013e44  sub_8013E44 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00989 080144e8 sub_80144E8 08013e50  sub_8013E50 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00990 080144f4 sub_80144F4 08013e5c  sub_8013E5C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00991 080147b8 sub_80147B8 0800e8ac  sub_800E8AC 1.000 3         3         Same cleaned up assembly or pseudo-code                        
00992 08014834 sub_8014834 0801d730  sub_801D730 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00993 08014850 sub_8014850 080141b8  sub_80141B8 1.000 6         6         Same cleaned up assembly or pseudo-code                        
00994 08014874 sub_8014874 080141dc  sub_80141DC 1.000 7         7         Same cleaned up assembly or pseudo-code                        
00995 080148c0 sub_80148C0 08014228  sub_8014228 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00996 080148d4 sub_80148D4 0801423c  sub_801423C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00997 080148e4 sub_80148E4 0801424c  sub_801424C 1.000 3         3         Same cleaned up assembly or pseudo-code                        
00998 080149b4 sub_80149B4 080142f0  sub_80142F0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
00999 080149d0 sub_80149D0 0801430c  sub_801430C 1.000 4         4         Same cleaned up assembly or pseudo-code                        
01000 080149ec sub_80149EC 08014328  sub_8014328 1.000 19        19        Same cleaned up assembly or pseudo-code                        
01001 08014ab0 sub_8014AB0 080143ec  sub_80143EC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
01002 08014b14 sub_8014B14 08014450  sub_8014450 1.000 3         3         Same cleaned up assembly or pseudo-code                        
01003 08014b58 sub_8014B58 0801e6ac  sub_801E6AC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
01004 08014b68 sub_8014B68 080144a4  sub_80144A4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
01005 08014d78 sub_8014D78 080146b4  sub_80146B4 1.000 10        10        Same cleaned up assembly or pseudo-code                        
01006 08014f64 sub_8014F64 080148a4  sub_80148A4 1.000 5         5         Same cleaned up assembly or pseudo-code                        
01007 08014f88 sub_8014F88 080148c8  sub_80148C8 1.000 3         3         Same cleaned up assembly or pseudo-code                        
01008 08014fb0 sub_8014FB0 080148f0  sub_80148F0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
01009 08014fcc sub_8014FCC 0801490c  sub_801490C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
01010 08015020 sub_8015020 0801496c  sub_801496C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
01011 08015044 sub_8015044 08014990  sub_8014990 1.000 3         3         Same cleaned up assembly or pseudo-code                        
01012 08015068 sub_8015068 080149b4  sub_80149B4 1.000 6         6         Same cleaned up assembly or pseudo-code                        
