Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
01895 08004898 sub_8004898 08004774  sub_8004774 1.000 5         5         Same cleaned up assembly or pseudo-code
01896 080048c0 sub_80048C0 0800479c  sub_800479C 1.000 3         3         Same cleaned up assembly or pseudo-code
01897 080048f8 sub_80048F8 080047d4  sub_80047D4 1.000 1         1         Same cleaned up assembly or pseudo-code
01898 0800490c sub_800490C 080047e8  sub_80047E8 1.000 1         1         Same cleaned up assembly or pseudo-code
01899 08004924 sub_8004924 08004800  sub_8004800 1.000 1         1         Same cleaned up assembly or pseudo-code
01900 08004944 sub_8004944 08004820  sub_8004820 1.000 4         4         Same cleaned up assembly or pseudo-code
01901 08004b84 sub_8004B84 08004a60  sub_8004A60 1.000 7         7         Same cleaned up assembly or pseudo-code
01902 08004ce8 sub_8004CE8 08004bc4  sub_8004BC4 1.000 1         1         Same cleaned up assembly or pseudo-code
01903 08004cf4 sub_8004CF4 08004bd0  sub_8004BD0 1.000 1         1         Same cleaned up assembly or pseudo-code
01904 08004d2c sub_8004D2C 08004c08  sub_8004C08 1.000 1         1         Same cleaned up assembly or pseudo-code
01905 08004d44 sub_8004D44 08004c20  sub_8004C20 1.000 1         1         Same cleaned up assembly or pseudo-code
01906 08004ef8 sub_8004EF8 08004dd4  sub_8004DD4 1.000 3         3         Same cleaned up assembly or pseudo-code
01907 08004f70 sub_8004F70 08004e4c  sub_8004E4C 1.000 7         7         Same cleaned up assembly or pseudo-code
01908 08004fd4 sub_8004FD4 08004eb0  sub_8004EB0 1.000 3         3         Same cleaned up assembly or pseudo-code
01909 08005044 sub_8005044 08004f20  sub_8004F20 1.000 4         4         Same cleaned up assembly or pseudo-code
01910 080051a0 sub_80051A0 0800507c  sub_800507C 1.000 9         9         Same cleaned up assembly or pseudo-code
01911 08005280 sub_8005280 0800515c  sub_800515C 1.000 3         3         Same cleaned up assembly or pseudo-code
01912 080054e0 sub_80054E0 080053b0  sub_80053B0 1.000 1         1         Same cleaned up assembly or pseudo-code
01913 08005518 sub_8005518 080053e8  sub_80053E8 1.000 1         1         Same cleaned up assembly or pseudo-code
01914 080056c4 sub_80056C4 08005580  sub_8005580 1.000 7         7         Same cleaned up assembly or pseudo-code
01915 080058b0 sub_80058B0 08005774  sub_8005774 1.000 1         1         Same cleaned up assembly or pseudo-code
01916 08005900 sub_8005900 080057c4  sub_80057C4 1.000 3         3         Same cleaned up assembly or pseudo-code
01917 08005a40 sub_8005A40 08005904  sub_8005904 1.000 1         1         Same cleaned up assembly or pseudo-code
01918 08005a80 sub_8005A80 08005944  sub_8005944 1.000 1         1         Same cleaned up assembly or pseudo-code
01919 08005ac0 sub_8005AC0 08005984  sub_8005984 1.000 1         1         Same cleaned up assembly or pseudo-code
01920 08005ad4 sub_8005AD4 08005998  sub_8005998 1.000 3         3         Same cleaned up assembly or pseudo-code
01921 08005b18 sub_8005B18 080059dc  sub_80059DC 1.000 1         1         Same cleaned up assembly or pseudo-code
01922 08005b3c sub_8005B3C 08005a00  sub_8005A00 1.000 1         1         Same cleaned up assembly or pseudo-code
01923 08005b9c sub_8005B9C 08005a60  sub_8005A60 1.000 3         3         Same cleaned up assembly or pseudo-code
01924 08005c38 sub_8005C38 08005acc  sub_8005ACC 1.000 1         1         Same cleaned up assembly or pseudo-code
01925 08005c98 sub_8005C98 08005b2c  sub_8005B2C 1.000 3         3         Same cleaned up assembly or pseudo-code
01926 08005cf8 sub_8005CF8 08005b8c  sub_8005B8C 1.000 1         1         Same cleaned up assembly or pseudo-code
01927 08005d48 sub_8005D48 08005bdc  sub_8005BDC 1.000 5         5         Same cleaned up assembly or pseudo-code
01928 08005ef8 sub_8005EF8 08005d8c  sub_8005D8C 1.000 11        11        Same cleaned up assembly or pseudo-code
01929 08005f6c sub_8005F6C 08005e00  sub_8005E00 1.000 5         5         Same cleaned up assembly or pseudo-code
01930 08005fbc sub_8005FBC 08005e50  sub_8005E50 1.000 1         1         Same cleaned up assembly or pseudo-code
01931 08005fcc sub_8005FCC 08005e60  sub_8005E60 1.000 1         1         Same cleaned up assembly or pseudo-code
01932 08005ff4 sub_8005FF4 08005e88  sub_8005E88 1.000 4         4         Same cleaned up assembly or pseudo-code
01933 08006018 sub_8006018 08005eac  sub_8005EAC 1.000 1         1         Same cleaned up assembly or pseudo-code
01934 08006084 sub_8006084 08005f14  sub_8005F14 1.000 3         3         Same cleaned up assembly or pseudo-code
01935 08006198 sub_8006198 08006028  sub_8006028 1.000 4         4         Same cleaned up assembly or pseudo-code
01936 080061d8 sub_80061D8 08006068  sub_8006068 1.000 1         1         Same cleaned up assembly or pseudo-code
01937 08006234 sub_8006234 080060c4  sub_80060C4 1.000 1         1         Same cleaned up assembly or pseudo-code
01938 0800626c sub_800626C 080060fc  sub_80060FC 1.000 5         5         Same cleaned up assembly or pseudo-code
01939 080062b8 sub_80062B8 08006148  sub_8006148 1.000 5         5         Same cleaned up assembly or pseudo-code
01940 080063cc sub_80063CC 0800625c  sub_800625C 1.000 1         1         Same cleaned up assembly or pseudo-code
01941 08006408 sub_8006408 08006298  sub_8006298 1.000 1         1         Same cleaned up assembly or pseudo-code
01942 08006448 sub_8006448 080062d8  sub_80062D8 1.000 1         1         Same cleaned up assembly or pseudo-code
01943 0800667c sub_800667C 0800650c  sub_800650C 1.000 1         1         Same cleaned up assembly or pseudo-code
01944 08006688 sub_8006688 08006518  sub_8006518 1.000 33        33        Same cleaned up assembly or pseudo-code
01945 08006a64 sub_8006A64 080068f4  sub_80068F4 1.000 5         5         Same cleaned up assembly or pseudo-code
01946 08006abc sub_8006ABC 0800694c  sub_800694C 1.000 4         4         Same cleaned up assembly or pseudo-code
01947 08006b00 sub_8006B00 08006990  sub_8006990 1.000 3         3         Same cleaned up assembly or pseudo-code
01948 08006b9c sub_8006B9C 08006a2c  sub_8006A2C 1.000 1         1         Same cleaned up assembly or pseudo-code
01949 08006c34 sub_8006C34 08006ac4  sub_8006AC4 1.000 10        10        Same cleaned up assembly or pseudo-code
01950 08006d30 sub_8006D30 08006bc0  sub_8006BC0 1.000 1         1         Same cleaned up assembly or pseudo-code
01951 08006f1c sub_8006F1C 08006dac  sub_8006DAC 1.000 4         4         Same cleaned up assembly or pseudo-code
01952 08006fc4 sub_8006FC4 08006e54  sub_8006E54 1.000 4         4         Same cleaned up assembly or pseudo-code
01953 080070fc sub_80070FC 08006f8c  sub_8006F8C 1.000 4         4         Same cleaned up assembly or pseudo-code
01954 08007160 sub_8007160 08006ff0  sub_8006FF0 1.000 1         1         Same cleaned up assembly or pseudo-code
01955 08007170 sub_8007170 08007000  sub_8007000 1.000 1         1         Same cleaned up assembly or pseudo-code
01956 080071c4 sub_80071C4 08007054  sub_8007054 1.000 1         1         Same cleaned up assembly or pseudo-code
01957 080072d0 sub_80072D0 08007160  sub_8007160 1.000 10        10        Same cleaned up assembly or pseudo-code
01958 0800739c sub_800739C 0800722c  sub_800722C 1.000 3         3         Same cleaned up assembly or pseudo-code
01959 080073c4 sub_80073C4 08007254  sub_8007254 1.000 8         8         Same cleaned up assembly or pseudo-code
01960 080074c4 sub_80074C4 08007354  sub_8007354 1.000 1         1         Same cleaned up assembly or pseudo-code
01961 080074f8 sub_80074F8 08007388  sub_8007388 1.000 1         1         Same cleaned up assembly or pseudo-code
01962 08007504 sub_8007504 08007394  sub_8007394 1.000 1         1         Same cleaned up assembly or pseudo-code
01963 0800751c sub_800751C 080073ac  sub_80073AC 1.000 1         1         Same cleaned up assembly or pseudo-code
01964 08007564 sub_8007564 080073f4  sub_80073F4 1.000 1         1         Same cleaned up assembly or pseudo-code
01965 080075c8 sub_80075C8 08007458  sub_8007458 1.000 1         1         Same cleaned up assembly or pseudo-code
01966 0800760c sub_800760C 0800749c  sub_800749C 1.000 19        19        Same cleaned up assembly or pseudo-code
01967 08007868 sub_8007868 080076f8  sub_80076F8 1.000 3         3         Same cleaned up assembly or pseudo-code
01968 080078ac sub_80078AC 0800773c  sub_800773C 1.000 5         5         Same cleaned up assembly or pseudo-code
01969 080078e4 sub_80078E4 08007774  sub_8007774 1.000 6         6         Same cleaned up assembly or pseudo-code
01970 08007958 sub_8007958 080077e8  sub_80077E8 1.000 5         5         Same cleaned up assembly or pseudo-code
01971 08007994 sub_8007994 08007824  sub_8007824 1.000 5         5         Same cleaned up assembly or pseudo-code
01972 080079d0 sub_80079D0 08007860  sub_8007860 1.000 6         6         Same cleaned up assembly or pseudo-code
01973 08007a7c sub_8007A7C 0800790c  sub_800790C 1.000 8         8         Same cleaned up assembly or pseudo-code
01974 08007b70 sub_8007B70 08007a00  sub_8007A00 1.000 1         1         Same cleaned up assembly or pseudo-code
01975 08007bcc sub_8007BCC 08007a5c  sub_8007A5C 1.000 17        17        Same cleaned up assembly or pseudo-code
01976 08007d04 sub_8007D04 08007b94  sub_8007B94 1.000 5         5         Same cleaned up assembly or pseudo-code
01977 08007d28 sub_8007D28 08007bb8  sub_8007BB8 1.000 1         1         Same cleaned up assembly or pseudo-code
01978 08007d80 sub_8007D80 08007c10  sub_8007C10 1.000 5         5         Same cleaned up assembly or pseudo-code
01979 08007db8 sub_8007DB8 08007c48  sub_8007C48 1.000 1         1         Same cleaned up assembly or pseudo-code
01980 08007df8 sub_8007DF8 08007c88  sub_8007C88 1.000 6         6         Same cleaned up assembly or pseudo-code
01981 08007e98 sub_8007E98 08007d28  sub_8007D28 1.000 3         3         Same cleaned up assembly or pseudo-code
01982 08007f50 sub_8007F50 08007de0  sub_8007DE0 1.000 1         1         Same cleaned up assembly or pseudo-code
01983 08007f64 sub_8007F64 08007df4  sub_8007DF4 1.000 1         1         Same cleaned up assembly or pseudo-code
01984 08007f78 sub_8007F78 08007e08  sub_8007E08 1.000 4         4         Same cleaned up assembly or pseudo-code
01985 0800801c sub_800801C 08007eac  sub_8007EAC 1.000 1         1         Same cleaned up assembly or pseudo-code
01986 0800803c sub_800803C 08007ecc  sub_8007ECC 1.000 1         1         Same cleaned up assembly or pseudo-code
01987 08008068 sub_8008068 08007ef8  sub_8007EF8 1.000 1         1         Same cleaned up assembly or pseudo-code
01988 080080f4 sub_80080F4 08007f84  sub_8007F84 1.000 4         4         Same cleaned up assembly or pseudo-code
01989 08008130 sub_8008130 08007fc0  sub_8007FC0 1.000 10        10        Same cleaned up assembly or pseudo-code
01990 080081e4 sub_80081E4 08008074  sub_8008074 1.000 3         3         Same cleaned up assembly or pseudo-code
01991 08008218 sub_8008218 080080a8  sub_80080A8 1.000 38        38        Same cleaned up assembly or pseudo-code
01992 0800838c sub_800838C 0800821c  sub_800821C 1.000 14        14        Same cleaned up assembly or pseudo-code
01993 08008478 sub_8008478 08008308  sub_8008308 1.000 6         6         Same cleaned up assembly or pseudo-code
01994 080084b0 sub_80084B0 08008340  sub_8008340 1.000 1         1         Same cleaned up assembly or pseudo-code
01995 080084dc sub_80084DC 0800836c  sub_800836C 1.000 1         1         Same cleaned up assembly or pseudo-code
01996 080084ec sub_80084EC 0800837c  sub_800837C 1.000 10        10        Same cleaned up assembly or pseudo-code
01997 08008578 sub_8008578 08008408  sub_8008408 1.000 4         4         Same cleaned up assembly or pseudo-code
01998 080085bc sub_80085BC 0800844c  sub_800844C 1.000 89        89        Same cleaned up assembly or pseudo-code
01999 08008e34 sub_8008E34 08008cc4  sub_8008CC4 1.000 14        14        Same cleaned up assembly or pseudo-code
02000 0800903c sub_800903C 08008ecc  sub_8008ECC 1.000 3         3         Same cleaned up assembly or pseudo-code
02001 080090f0 sub_80090F0 08008f80  sub_8008F80 1.000 18        18        Same cleaned up assembly or pseudo-code
